Time,temperature1,temperature2,temperature3
1508738558000,19.696,13.092,11.685
1508742158000,19.652,13.434,11.791
1508745758000,19.652,13.027,11.883
1508749358000,19.675,12.891,11.86
1508752958000,19.678,13.331,12.031
1508756558000,19.672,13.274,12.017
1508760158000,19.616,13.737,11.841
1508763758000,19.656,13.415,12.314
1508767358000,19.721,13.431,12.188
1508770958000,19.703,13.528,11.996
1508774558000,19.702,13.423,11.636
1508778158000,19.749,13.407,11.748
1508781758000,19.81,13.032,11.758
1508785358000,19.88,12.687,11.75
1508788958000,19.89,12.839,11.726
1508792558000,19.945,13.601,11.881
1508796158000,19.944,13.33,12.166
1508803278000,19.927,13.56,12.2
1508806958000,20.088,13.403,12.2
1508810558000,19.872,13.049,12.23
1508814158000,19.816,12.804,12.072
1508817758000,19.82,13.314,11.748
1508821358000,19.765,13.061,11.876
1508824958000,19.819,13.18,11.826
1508828558000,19.792,13.088,11.961
1508832158000,19.848,12.667,11.968
1508835758000,20.014,13.123,11.696
1508839358000,19.981,13.218,11.732
1508842958000,20.01,13.187,11.736
1508846558000,19.788,13.389,11.88
1508850158000,19.684,13.381,11.89
1508853758000,19.513,13.067,12.145
1508857358000,19.38,12.88,11.728
1508860958000,19.553,12.924,11.648
1508864558000,19.571,13.344,11.651
1508868158000,19.536,13.25,11.57
1508871758000,19.575,12.811,11.67
1508875358000,19.614,12.679,11.612
1508878958000,19.671,12.788,11.69
1508882558000,19.703,12.778,11.692
1508886158000,19.712,13.249,11.77
1508889758000,19.782,12.741,11.858
1508893358000,19.699,12.744,11.97
1508896958000,19.797,12.656,12.251
1508900558000,19.883,12.568,12.273
1508904158000,19.536,12.617,11.959
1508907758000,19.434,12.665,11.957
1508911358000,19.286,13.451,11.934
1508914958000,19.347,13.182,11.711
1508918558000,19.379,12.482,11.645
1508922158000,19.295,12.513,11.671
1508925758000,19.58,13.21,11.689
1508929358000,19.682,12.559,11.75
1508932958000,19.577,12.984,11.665
1508936558000,19.478,13.109,11.928
1508940158000,19.462,13.142,12.03
1508943758000,19.604,13.32,12.035
1508947358000,19.636,12.912,11.931
1508950958000,19.662,13.027,11.816
1508954558000,19.646,13.625,11.662
1508958158000,19.076,12.987,11.909
1508961758000,19.671,12.576,11.852
1508965358000,19.643,13.061,11.623
1508968958000,19.745,12.528,11.78
1508972558000,19.61,12.517,11.882
1508976158000,19.538,12.835,12.231
1508979758000,19.584,12.911,11.9
1508983358000,19.658,12.667,12.005
1508986958000,19.661,12.786,11.986
1508990558000,19.363,12.683,11.912
1508994158000,19.271,12.694,11.876
1508997758000,19.314,12.924,11.715
1509001358000,19.248,13.198,11.73
1509004958000,19.414,12.923,11.584
1509008558000,19.246,12.724,11.771
1509012158000,19.419,12.659,11.964
1509015758000,19.368,12.547,11.742
1509019358000,19.412,12.733,12.012
1509022958000,19.89,12.679,12.021
1509026558000,19.819,12.805,12.296
1509030158000,19.839,12.867,11.87
1509033758000,19.699,12.836,12.078
1509037358000,19.14,12.889,11.882
1509040958000,19.067,12.877,11.821
1509044558000,18.935,13.139,11.795
1509048158000,19.195,13.058,11.792
1509051758000,19.279,12.878,11.835
1509055358000,19.206,12.918,11.882
1509058958000,18.828,13.093,12.018
1509062558000,18.948,13.162,12.193
1509066158000,19.005,13.242,12.15
1509069758000,19.076,13.055,12.138
1509073358000,19.077,13.396,12.269
1509076958000,19.429,13.357,12.283
1509080558000,19.267,13.538,12.334
1509084158000,19.254,14.06,12.132
1509087758000,19.056,14.036,11.878
1509091358000,18.919,13.815,11.869
1509094958000,19.073,13.487,11.654
1509098558000,18.958,13.266,11.512
1509102158000,19.267,13.542,11.695
1509105758000,19.543,13.464,11.954
1509109358000,19.393,12.894,12.028
1509112958000,19.372,12.808,12.086
1509116558000,19.319,13.883,12.235
1509120158000,19.045,13.63,12.333
1509123758000,19.314,13.593,12.33
1509127358000,19.37,13.836,11.998
1509130958000,19.415,13.826,11.732
1509134558000,19.362,13.959,11.78
1509138158000,19.36,13.906,11.738
1509141758000,19.209,13.746,11.738
1509145358000,19.218,13.558,11.846
1509148958000,19.202,14.089,12.008
1509152558000,19.491,13.545,12.096
1509156158000,19.533,13.339,12.189
1509159758000,19.423,13.821,12.314
1509163358000,19.29,13.489,12.131
1509166958000,19.212,13.512,12.025
1509170558000,19.169,13.397,12.02
1509174158000,19.142,13.778,11.784
1509177758000,19.104,14.368,11.574
1509181358000,19.088,14.44,11.674
1509184958000,19.073,14.001,11.726
1509188558000,19.015,13.899,11.766
1509192158000,18.935,14.231,11.817
1509195758000,19.165,14.138,12.018
1509199358000,19.248,13.4,12.166
1509202958000,19.101,13.514,12.05
1509206558000,19.077,13.574,12.232
1509210158000,19.077,13.574,12.135
1509213758000,19.033,13.612,12.207
1509217358000,19.034,13.794,11.803
1509220958000,19.044,13.658,11.803
1509224558000,19.052,13.426,11.758
1509228158000,19.078,13.743,11.968
1509231758000,19.108,13.721,11.896
1509235358000,19.1,13.767,12.055
1509238958000,19.323,13.986,12.14
1509242558000,19.276,13.94,12.152
1509246158000,19.221,13.909,12.085
1509249758000,19.193,13.971,11.937
1509253358000,19.355,14.284,12.183
1509256958000,19.41,14.29,12.059
1509260558000,19.528,14.396,11.834
1509264158000,19.478,14.052,11.767
1509267758000,19.525,14.447,11.889
1509271358000,19.484,14.484,11.649
1509274958000,19.479,14.495,11.789
1509278558000,19.653,14.418,11.89
1509282158000,19.488,14.356,12.006
1509285758000,19.475,13.689,12.064
1509289358000,19.409,14.365,12.067
1509292958000,19.238,14.223,12.09
1509296558000,19.271,14.166,12.125
1509300158000,19.256,14.37,12.16
1509303758000,19.266,14.08,12.192
1509307358000,19.345,13.947,12.216
1509310958000,19.369,14.295,12.231
1509314558000,19.379,14.43,12.305
1509318158000,19.371,14.325,12.34
1509321758000,19.381,14.57,12.348
1509325358000,19.321,14.218,12.505
1509328958000,19.278,14.044,12.418
1509332558000,19.266,13.836,12.038
1509336158000,19.249,15.052,12.475
1509339758000,19.238,14.604,12.555
1509343358000,19.389,14.326,12.081
1509346958000,19.582,14.52,12.144
1509350558000,19.667,14.876,12.028
1509354158000,19.712,14.205,12.029
1509357758000,19.703,14.488,12.054
1509361358000,19.782,14.302,12.086
1509364958000,18.427,13.984,12.342
1509368558000,19.544,14.035,12.306
1509372158000,18.91,13.911,12.291
1509375758000,18.662,14.718,12.373
1509379358000,19.704,14.554,12.405
1509382958000,19.706,14.751,12.468
1509386558000,19.705,15.428,12.524
1509390158000,19.699,14.761,12.558
1509393758000,19.721,14.173,12.325
1509397358000,19.672,14.465,12.383
1509400958000,19.214,14.467,12.291
1509404558000,19.683,13.994,12.313
1509408158000,19.714,14.001,12.141
1509411758000,19.698,13.516,12.192
1509415358000,19.709,13.585,12.223
1509418958000,19.714,13.731,12.234
1509422558000,19.715,14.021,12.286
1509426158000,19.006,14.623,12.5
1509429758000,18.714,14.71,12.557
1509433358000,19.461,14.316,12.559
1509436958000,19.527,14.048,12.607
1509440558000,19.435,14.291,12.295
1509444158000,19.307,14.01,12.579
1509447758000,19.326,14.114,12.518
1509451358000,19.289,14.04,12.432
1509454958000,19.369,14.318,12.439
1509458558000,19.342,14.917,12.557
1509462158000,19.48,15.221,12.604
1509465758000,19.34,15.354,12.608
1509469358000,19.205,14.876,12.666
1509472958000,,14.956,12.658
1509476558000,19.23,14.964,12.673
1509480158000,19.299,14.995,12.703
1509483758000,19.373,14.405,12.387
1509487358000,19.476,14.42,12.468
1509490958000,19.682,13.932,12.38
1509494558000,19.786,14.503,12.397
1509498158000,19.792,14.331,12.436
1509501758000,19.82,14.131,12.536
1509505358000,19.941,14.178,12.591
1509508958000,19.955,14.957,12.687
1509512558000,19.979,14.998,12.75
1509516158000,19.967,14.709,12.742
1509519758000,19.956,14.723,12.791
1509523358000,19.929,14.549,12.819
1509526958000,19.904,14.657,12.772
1509530558000,19.859,14.498,12.81
1509534158000,19.779,14.64,12.52
1509537758000,19.62,13.772,12.5
1509541358000,19.455,14.564,12.527
1509544958000,19.126,14.786,12.517
1509548558000,19.16,14.282,12.466
1509552158000,19.24,14.254,12.697
1509555758000,19.167,14.69,12.846
1509559358000,19.105,14.742,12.938
1509562958000,19.093,14.737,12.746
1509566558000,19.149,14.767,12.88
1509570158000,19.056,14.515,12.969
1509573758000,19.162,14.265,12.445
1509577358000,19.209,14.676,12.328
1509580958000,19.228,14.43,12.445
1509584558000,19.51,14.259,12.312
1509588158000,19.823,14.247,12.383
1509591758000,19.876,13.972,12.367
1509595358000,19.896,13.999,12.788
1509598958000,19.841,14.239,12.562
1509602558000,19.823,13.977,13.108
1509606158000,19.752,14.232,13.11
1509609758000,19.658,13.957,13.1
1509613358000,19.556,13.961,13.053
1509616958000,19.451,13.963,12.957
1509620558000,19.38,13.974,12.401
1509624158000,19.299,13.879,12.377
1509627758000,19.268,13.843,12.37
1509631358000,19.292,13.953,12.907
1509634958000,19.28,13.966,12.948
1509638558000,19.306,13.94,13.036
1509642158000,19.411,13.751,13.125
1509645758000,19.521,13.918,13.184
1509649358000,19.557,13.792,13.259
1509652958000,19.62,13.854,13.263
1509656558000,19.651,13.876,13.262
1509660158000,19.626,14.212,13.276
1509663758000,19.658,14.202,12.125
1509667358000,19.593,13.827,11.968
1509670958000,19.601,14.067,12.039
1509674558000,19.524,14.005,
1509678158000,19.437,14.013,13.168
1509681758000,19.499,14.047,13.017
1509685358000,19.466,14.344,13.064
1509688958000,19.46,14.111,
1509692558000,19.451,14.327,13.216
1509696158000,19.438,14.338,12.876
1509699758000,19.397,13.873,13.14
1509703358000,19.435,13.84,12.994
1509706958000,19.418,13.78,13.004
1509710558000,19.38,13.793,12.984
1509714158000,19.35,14.135,12.988
1509717758000,19.351,13.812,12.791
1509721358000,19.307,14.303,12.338
1509724958000,19.272,15.061,12.746
1509728558000,19.276,15.419,12.61
1509732158000,19.278,14.515,13.01
1509735758000,19.262,14.333,12.985
1509739358000,19.286,14.43,12.901
1509742958000,19.353,14.63,12.888
1509746558000,19.281,14.482,12.269
1509750158000,19.252,13.966,12.476
1509753758000,19.476,14.451,12.292
1509757358000,19.259,14.083,12.396
1509760958000,19.343,14.464,12.401
1509764558000,19.518,14.834,12.548
1509768158000,19.467,15.108,12.614
1509771758000,18.905,14.998,12.653
1509775358000,19.42,14.954,12.662
1509778958000,19.408,14.465,12.543
1509782558000,19.389,14.542,12.77
1509786158000,19.347,14.142,12.796
1509789758000,19.309,14.436,12.369
1509793358000,19.332,14.218,12.537
1509796958000,19.316,14.055,12.159
1509800558000,19.308,13.79,12.112
1509804158000,19.354,14.07,12.2
1509807758000,19.487,14.45,12.256
1509811358000,19.487,14.984,12.516
1509814958000,19.457,14.994,12.806
1509818558000,19.424,14.434,13.038
1509822158000,19.456,13.954,13.082
1509825758000,19.395,14.392,12.87
1509829358000,19.571,14.547,13.217
1509832958000,19.537,14.458,13.108
1509836558000,19.602,14.28,13.12
1509843639000,19.546,14.041,12.397
1509847358000,19.504,13.503,12.378
1509850958000,,13.55,12.428
1509854558000,19.45,13.583,12.268
1509858158000,19.426,14.973,12.376
1509861758000,19.389,15.082,12.501
1509865358000,19.379,14.277,12.661
1509868958000,19.364,14.056,12.584
1509872558000,19.364,14.097,12.97
1509876158000,19.361,14.238,13.17
1509879758000,19.366,14.199,13.202
1509883358000,19.243,14.101,12.848
1509883358000,19.243,14.101,12.848
1509886958000,19.131,13.5,12.552
1509890558000,19.13,13.866,12.518
1509894158000,19.166,13.907,12.562
1509897758000,19.308,13.674,12.508
1509901358000,19.342,14.269,12.62
1509904958000,19.334,14.334,13.088
1509908558000,19.338,14.163,13.227
1509912158000,19.358,13.983,12.646
1509915758000,19.37,14.214,12.557
1509919358000,19.362,14.357,13.328
1509922958000,19.365,14.403,13.388
1509926558000,19.352,14.317,13.129
1509930158000,19.414,14.328,13.225
1509933758000,19.409,13.769,12.542
1509937358000,19.339,13.789,12.478
1509940958000,19.346,13.844,12.449
1509944558000,19.349,13.744,12.294
1509948158000,19.341,13.799,12.451
1509951758000,19.342,13.805,12.458
1509955358000,19.331,13.952,12.388
1509958958000,19.312,14.062,12.28
1509962558000,19.285,13.911,12.541
1509966158000,19.247,13.952,13.077
1509969758000,19.214,14.08,13.199
1509973358000,19.129,13.74,12.512
1509976958000,19.068,13.694,12.628
1509980558000,19.075,14.092,12.551
1509984158000,19.153,14.127,12.474
1509987758000,19.234,14.227,12.487
1509991358000,19.244,14.036,12.649
1509994958000,19.269,13.92,12.886
1509998558000,19.257,13.673,12.453
1510002158000,19.301,13.854,12.165
1510005758000,19.331,13.906,11.978
1510009358000,19.352,13.926,13.166
1510012958000,19.362,13.86,13.36
1510016558000,19.334,14.085,12.702
1510020158000,19.304,13.751,12.307
1510023758000,19.387,13.898,12.064
1510027358000,19.35,13.661,12.327
1510030958000,19.322,13.779,12.206
1510034558000,19.288,13.637,12.238
1510038158000,19.238,14.052,12.352
1510041758000,19.221,14.142,12.284
1510045358000,19.212,13.914,12.332
1510048958000,19.168,13.652,12.379
1510052558000,18.901,13.669,12.498
1510056158000,18.773,13.644,12.368
1510059758000,18.742,13.81,12.287
1510063358000,18.729,13.59,12.35
1510066958000,18.695,13.532,11.934
1510070558000,18.672,13.904,11.904
1510074158000,18.714,13.717,12.286
1510077758000,19.076,13.686,11.989
1510081358000,19.078,13.604,12.332
1510084958000,19.351,13.896,12.577
1510088558000,19.508,13.462,11.901
1510092158000,19.514,13.317,11.728
1510095758000,19.402,13.492,
1510099358000,19.163,13.577,12.084
1510102958000,18.932,13.722,12.472
1510106558000,18.786,13.886,11.921
1510110158000,18.743,13.465,11.959
1510113758000,18.796,13.372,11.854
1510117358000,18.784,13.432,11.934
1510120958000,18.72,13.119,11.728
1510124558000,18.604,12.547,12.176
1510128158000,18.651,13.041,12.242
1510131758000,18.629,12.901,12.317
1510135358000,18.596,13.174,12.054
1510138958000,18.579,13.024,11.811
1510142558000,18.569,13.115,11.585
1510146158000,17.93,13.102,11.806
1510149758000,18.494,13.121,11.776
1510153358000,18.552,12.976,11.691
1510156958000,18.59,12.976,11.54
1510160558000,18.574,13.146,11.95
1510164158000,18.508,13.489,12.138
1510167758000,18.386,13.51,11.788
1510171358000,18.3,13.348,11.771
1510174958000,18.406,13.808,12.039
1510178558000,18.443,13.439,11.733
1510182158000,18.281,13.425,11.827
1510185758000,18.444,13.279,11.602
1510189358000,18.518,13.172,11.643
1510192958000,18.601,13.228,11.727
1510196558000,18.485,12.942,11.583
1510200158000,18.493,13.237,11.82
1510203758000,18.489,13.131,11.865
1510207358000,18.34,12.62,11.825
1510210958000,18.271,13.996,11.844
1510214558000,18.107,13.705,11.495
1510218158000,18.029,13.201,11.526
1510221758000,18.003,13.438,11.743
1510225358000,17.981,13.107,11.654
1510228958000,17.979,12.836,11.565
1510232558000,17.869,13.105,11.623
1510236158000,17.879,12.89,11.603
1510239758000,17.849,12.436,11.607
1510243358000,17.867,12.185,11.561
1510246958000,17.946,13.078,11.487
1510250558000,17.992,13.306,11.876
1510254158000,18.012,13.203,11.728
1510257758000,17.853,12.671,11.649
1510261358000,17.766,12.742,11.622
1510264958000,17.667,12.802,11.579
1510268558000,17.753,12.974,11.519
1510272158000,17.927,13.404,11.535
1510275758000,18.083,12.864,11.735
1510279358000,18.282,12.466,11.63
1510282958000,17.952,12.64,11.699
1510286558000,17.899,12.527,11.561
1510290158000,17.921,12.661,11.604
1510293758000,17.913,14.067,11.991
1510297358000,17.94,13.988,11.832
1510300958000,17.885,14.062,11.928
1510304558000,17.834,13.432,11.571
1510308158000,17.728,13.459,11.872
1510311758000,17.63,13.691,11.437
1510315358000,17.631,13.52,11.571
1510318958000,17.57,13.266,11.508
1510322558000,17.63,12.4,11.677
1510326158000,17.663,12.496,11.649
1510329758000,17.682,12.98,11.712
1510333358000,17.757,12.696,11.803
1510336958000,17.825,13.331,11.937
1510340558000,18.114,14.01,12.122
1510344158000,18.421,13.039,11.796
1510347758000,18.529,12.996,11.872
1510351358000,18.602,13.072,11.669
1510354958000,18.265,12.985,11.353
1510358558000,18.368,13.201,11.696
1510362158000,18.657,13.076,11.6
1510365758000,18.57,12.885,11.771
1510369358000,18.481,12.849,11.74
1510372958000,18.413,13.395,11.696
1510376558000,18.35,13.473,11.876
1510380158000,18.18,13.689,12.034
1510383758000,18.082,13.018,11.992
1510387358000,17.973,13.17,12.02
1510390958000,17.914,12.782,11.766
1510394558000,17.914,13.53,11.573
1510398158000,17.854,13.436,11.447
1510401758000,17.788,12.86,11.558
1510405358000,17.787,12.499,11.568
1510408958000,17.835,12.622,11.544
1510412558000,17.874,12.701,11.624
1510416158000,18.161,13.335,12.001
1510419758000,18.333,13.454,12.132
1510423358000,18.626,13.107,12.056
1510426958000,18.603,13.354,11.796
1510430558000,18.171,13.027,11.726
1510434158000,17.976,12.614,11.578
1510437758000,17.865,12.61,11.594
1510441358000,17.685,12.674,11.512
1510444958000,17.561,12.751,11.774
1510448558000,17.593,13.148,11.822
1510452158000,17.721,13.339,11.775
1510455758000,17.812,13.416,11.776
1510459358000,17.894,13.376,11.64
1510462958000,17.991,13.798,11.74
1510466558000,17.864,13.552,11.943
1510470158000,17.823,13.183,11.99
1510473758000,17.422,13.162,11.979
1510477358000,17.367,12.902,11.806
1510480958000,17.474,12.889,11.762
1510484558000,17.464,13.048,11.663
1510488158000,17.504,13.1,11.57
1510491758000,17.681,12.89,11.564
1510495358000,17.704,12.575,11.577
